Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Ransom,2026-05-09 22:00 UTC,62.4,67.6,56.3,16.3,19.2,12.4,65
MedHab,Ransom,2026-05-09 23:00 UTC,57.9,67,52.8,17.7,22.9,14,67
MedHab,Ransom,2026-05-10 00:00 UTC,58.3,69,55,17.5,26,14.7,66
MedHab,Ransom,2026-05-10 01:00 UTC,56.7,62.5,52.9,17.9,22.2,12.5,67
MedHab,Ransom,2026-05-10 02:00 UTC,61.8,70,55.6,18,22.4,13.7,65
MedHab,Ransom,2026-05-10 03:00 UTC,63.5,70.6,59.1,18.8,21.7,13.8,66
MedHab,Ransom,2026-05-10 04:00 UTC,59.5,63.6,53.5,17.8,21.1,14.4,66
MedHab,Ransom,2026-05-10 05:00 UTC,60.6,67.1,55.8,14.6,20,11.9,66
MedHab,Ransom,2026-05-10 06:00 UTC,64.9,69.5,59.6,13.8,17.8,12.2,66
MedHab,Ransom,2026-05-10 07:00 UTC,64.7,73.5,57.2,14.5,26.3,11.7,66
MedHab,Ransom,2026-05-10 08:00 UTC,59.3,67.3,54.9,13.6,19.5,12.2,66
MedHab,Ransom,2026-05-10 09:00 UTC,64.7,72.4,60.5,12.6,19.9,10.5,59
MedHab,Ransom,2026-05-10 10:00 UTC,62.3,67,57.9,13.6,18.7,11.4,63
MedHab,Ransom,2026-05-10 11:00 UTC,60.7,65.5,56.1,15.5,19,12.7,66
MedHab,Ransom,2026-05-10 12:00 UTC,57.7,63.7,49.4,17,22.5,12.7,52
MedHab,Ransom,2026-05-10 13:00 UTC,58.2,67.4,46.8,15.3,19.2,12.3,59
MedHab,Ransom,2026-05-10 14:00 UTC,63.2,71.4,51,16.1,25.1,11.9,60
MedHab,Ransom,2026-05-10 15:00 UTC,63.8,69.2,59.1,16.9,23,13.6,57
MedHab,Ransom,2026-05-10 16:00 UTC,64.6,74.5,58.7,15,20.2,12.5,61
MedHab,Ransom,2026-05-10 17:00 UTC,61.7,70.3,58.5,16.4,26.6,13,54
MedHab,Ransom,2026-05-10 18:00 UTC,62.9,69.9,57.8,13.8,17,12.1,64
MedHab,Ransom,2026-05-10 19:00 UTC,60.9,65.6,55.8,14.3,18.5,11.7,58
MedHab,Ransom,2026-05-10 20:00 UTC,60.2,65.4,56,16.9,24.7,13.2,63
MedHab,Ransom,2026-05-10 21:00 UTC,64.6,75.1,55,17.9,26.9,14.9,60
MedHab,Ransom,2026-05-10 22:00 UTC,63.3,69.5,55,17.6,25.3,13.6,67
MedHab,Ransom,2026-05-10 23:00 UTC,60.7,66.1,56.9,16.7,19.8,13.3,66
MedHab,Ransom,2026-05-11 00:00 UTC,60.7,67.1,56.7,17.8,20.7,15.1,65
MedHab,Ransom,2026-05-11 01:00 UTC,60.7,64.7,53.6,17.8,21.2,12.5,59
MedHab,Ransom,2026-05-11 02:00 UTC,61.4,68.1,56.4,17.9,22.1,15,60
MedHab,Ransom,2026-05-11 03:00 UTC,62.9,68.2,57.2,18,22.6,14.9,67
MedHab,Ransom,2026-05-11 04:00 UTC,65.1,71.2,60.1,17,21.8,13.3,57
MedHab,Ransom,2026-05-11 05:00 UTC,62.9,71.4,55,16.3,22.8,13.6,63
MedHab,Ransom,2026-05-11 06:00 UTC,61.3,64.9,59.1,16.5,28.9,12.7,60
MedHab,Ransom,2026-05-11 07:00 UTC,66,74,58,13.9,18.7,12.6,65
MedHab,Ransom,2026-05-11 08:00 UTC,61,71.1,54.2,13.6,15.6,12.2,67
MedHab,Ransom,2026-05-11 09:00 UTC,63.6,68.3,57.9,16.8,27,12.2,57
MedHab,Ransom,2026-05-11 10:00 UTC,62.5,69.4,55.9,15.1,20,11.3,62
MedHab,Ransom,2026-05-11 11:00 UTC,62.3,68.3,57.6,13.5,25.4,11,66
MedHab,Ransom,2026-05-11 12:00 UTC,59.4,65.9,54.9,13.4,16.6,11.3,65
MedHab,Ransom,2026-05-11 13:00 UTC,56.1,66.4,48.9,15.2,19.8,12.5,64
MedHab,Ransom,2026-05-11 14:00 UTC,60.8,66.1,55.6,17.4,25.5,14.7,65
MedHab,Ransom,2026-05-11 15:00 UTC,59.2,67.6,54.8,16.6,21,14,64
MedHab,Ransom,2026-05-11 16:00 UTC,55.8,59.1,52,17.2,24.2,12.2,65
MedHab,Ransom,2026-05-11 17:00 UTC,55.4,61.6,50.4,16.7,21.9,13,64
MedHab,Ransom,2026-05-11 18:00 UTC,59.4,64,53.1,14.5,19.5,11.1,59
MedHab,Ransom,2026-05-11 19:00 UTC,62.1,67.2,59.9,14.4,26.2,11.9,66
MedHab,Ransom,2026-05-11 20:00 UTC,63.7,69.6,60.9,13.4,15.4,12,66
MedHab,Ransom,2026-05-11 21:00 UTC,62.9,70.4,57.7,17.3,20.5,12.6,66
MedHab,Ransom,2026-05-11 22:00 UTC,61.2,69.8,56.1,17.4,23.2,12.5,66
MedHab,Ransom,2026-05-11 23:00 UTC,57.4,61.6,54.4,17.3,22.8,12.4,66
MedHab,Ransom,2026-05-12 00:00 UTC,58.4,64.7,52.7,18.3,21.4,15.4,65
MedHab,Ransom,2026-05-12 01:00 UTC,60.7,69,54.6,18.4,33.3,13.3,59
MedHab,Ransom,2026-05-12 02:00 UTC,59.9,63.5,54.9,17.6,20.2,13.2,67
MedHab,Ransom,2026-05-12 03:00 UTC,61.9,80.6,56.2,17.4,22.7,14.4,59
MedHab,Ransom,2026-05-12 04:00 UTC,63.3,70.1,57.9,18,20.3,14.3,58
MedHab,Ransom,2026-05-12 05:00 UTC,63.3,73.6,57.4,18,24.1,14.8,65
MedHab,Ransom,2026-05-12 06:00 UTC,62.4,69.8,57.3,17.1,23.4,12.7,65
MedHab,Ransom,2026-05-12 07:00 UTC,59.6,65,53.8,14.1,18.1,12.6,55
MedHab,Ransom,2026-05-12 08:00 UTC,58.4,66.8,55.1,13.5,15,12,54
MedHab,Ransom,2026-05-12 09:00 UTC,63.5,67.3,52.4,13,15.4,10.9,25
MedHab,Ransom,2026-05-12 10:00 UTC,59.5,65,52,13.3,16.6,12.1,53
MedHab,Ransom,2026-05-12 11:00 UTC,60.1,67.6,54.4,13.9,19,11.1,56
MedHab,Ransom,2026-05-12 12:00 UTC,58.2,67,49.7,16,22.3,12.1,54
MedHab,Ransom,2026-05-12 13:00 UTC,57.5,68,47.8,14.9,18.7,12.4,64
MedHab,Ransom,2026-05-12 14:00 UTC,53,58.5,48.7,16.4,22.5,13.4,65
