Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Thornburg,2026-05-09 18:00 UTC,62.7,71.8,57.1,18.5,25.5,16.5,67
MedHab,Thornburg,2026-05-09 19:00 UTC,60.6,67.1,55.9,18.3,23.4,15.7,65
MedHab,Thornburg,2026-05-09 20:00 UTC,60.6,68.6,53.3,18.8,21.3,15.8,66
MedHab,Thornburg,2026-05-09 21:00 UTC,63.7,72.4,57.4,18.1,20.8,15.2,67
MedHab,Thornburg,2026-05-09 22:00 UTC,62.1,70.4,55.9,18.6,22.1,16,66
MedHab,Thornburg,2026-05-09 23:00 UTC,61.4,68.1,56.4,19.3,26,15.6,67
MedHab,Thornburg,2026-05-10 00:00 UTC,58.9,66.5,54.2,19.1,22.9,14.9,66
MedHab,Thornburg,2026-05-10 01:00 UTC,59.9,75.2,55.2,18.5,21.9,15.3,65
MedHab,Thornburg,2026-05-10 02:00 UTC,65.7,72.9,62,17.6,22.2,14.8,67
MedHab,Thornburg,2026-05-10 03:00 UTC,61.4,66.7,57.1,17.3,24.3,14.9,67
MedHab,Thornburg,2026-05-10 04:00 UTC,62.3,69.2,58.4,17,21.4,14.2,66
MedHab,Thornburg,2026-05-10 05:00 UTC,61,68.8,56.8,16.7,27.1,14.5,65
MedHab,Thornburg,2026-05-10 06:00 UTC,62.1,67,58.7,16.5,27,13.8,67
MedHab,Thornburg,2026-05-10 07:00 UTC,59.1,64.8,53.5,15.7,22.1,13.5,66
MedHab,Thornburg,2026-05-10 08:00 UTC,63.3,74.3,56.3,16.7,20.3,13.6,67
MedHab,Thornburg,2026-05-10 09:00 UTC,63.7,73.6,57.9,17.2,34.3,14.2,65
MedHab,Thornburg,2026-05-10 10:00 UTC,62.7,69.1,57.7,17.2,31.6,13.7,66
MedHab,Thornburg,2026-05-10 11:00 UTC,64.9,72.8,57.1,17.6,24.8,14.1,67
MedHab,Thornburg,2026-05-10 12:00 UTC,59.6,69.9,55,16.7,23.7,13.8,65
MedHab,Thornburg,2026-05-10 13:00 UTC,60.9,71.6,54,17,24.4,12.4,61
MedHab,Thornburg,2026-05-10 14:00 UTC,64.9,71.8,59.4,16.7,26.9,14.1,67
MedHab,Thornburg,2026-05-10 15:00 UTC,61.7,71,57.9,17.3,20.9,14.6,67
