Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Wilson,2026-05-07 08:00 UTC,61.9,68.9,56.4,14.7,17.6,12.9,67
MedHab,Wilson,2026-05-07 09:00 UTC,60.8,67,55.7,14.5,17,12.7,67
MedHab,Wilson,2026-05-07 10:00 UTC,57.6,60.8,54.7,14.3,17.9,11,66
MedHab,Wilson,2026-05-07 11:00 UTC,60.7,63.9,57.2,13.5,16.2,11.4,66
MedHab,Wilson,2026-05-07 12:00 UTC,56.8,60.9,53.8,14.7,18.5,11.6,66
MedHab,Wilson,2026-05-07 13:00 UTC,53,60.9,50.5,15.6,22.2,12.2,66
MedHab,Wilson,2026-05-07 14:00 UTC,56.4,61.8,51.7,15.7,21.7,11.9,67
MedHab,Wilson,2026-05-07 15:00 UTC,55.2,60.9,51.3,15.4,19.8,12.6,67
MedHab,Wilson,2026-05-07 16:00 UTC,60.1,66.7,54.7,14.7,19.6,12.1,66
MedHab,Wilson,2026-05-07 17:00 UTC,60,66,53.9,16.6,22.3,13.9,65
MedHab,Wilson,2026-05-07 18:00 UTC,62.3,67.9,57.5,15.1,20.1,12.5,67
MedHab,Wilson,2026-05-07 19:00 UTC,56.2,59.4,52.2,16.8,21.7,13.7,67
MedHab,Wilson,2026-05-07 20:00 UTC,57,65.3,53.7,15.4,20.1,12.6,65
MedHab,Wilson,2026-05-07 21:00 UTC,61.7,68.5,56.6,16.8,20.3,14,67
MedHab,Wilson,2026-05-07 22:00 UTC,63.3,72.4,59.7,16.6,23.7,14.1,66
MedHab,Wilson,2026-05-07 23:00 UTC,59.9,63.9,52.4,18,23,14.2,66
MedHab,Wilson,2026-05-08 00:00 UTC,56.8,61.2,52,15.9,19.6,12.7,67
MedHab,Wilson,2026-05-08 01:00 UTC,59.1,62.8,55.7,15.8,19.8,11.7,64
MedHab,Wilson,2026-05-08 02:00 UTC,59,65.4,52.3,15.5,19.9,12.2,63
MedHab,Wilson,2026-05-08 03:00 UTC,57.6,60.3,53.8,16.3,20.4,13.8,65
MedHab,Wilson,2026-05-08 04:00 UTC,58.7,62.7,54.4,16.5,20.3,12.8,67
MedHab,Wilson,2026-05-08 05:00 UTC,58.6,68.9,53,16.2,24.9,12.6,67
MedHab,Wilson,2026-05-08 06:00 UTC,53.2,59.9,48.6,16.7,24.1,14.6,65
MedHab,Wilson,2026-05-08 07:00 UTC,57.9,66,52.6,16,22.6,13.4,67
MedHab,Wilson,2026-05-08 08:00 UTC,59.3,64.8,55.3,15.8,20.9,12.7,67
MedHab,Wilson,2026-05-08 09:00 UTC,59.4,64.5,53.8,15.6,19.3,13.3,66
MedHab,Wilson,2026-05-08 10:00 UTC,57.2,61.7,52.5,16,19.8,13.8,67
MedHab,Wilson,2026-05-08 11:00 UTC,55.9,60.5,52.1,15.5,22.2,13.5,65
MedHab,Wilson,2026-05-08 12:00 UTC,54.1,57.8,50.5,14.3,17.9,11.3,67
MedHab,Wilson,2026-05-08 13:00 UTC,53.4,56.7,49.1,16.1,21.1,13.5,66
MedHab,Wilson,2026-05-08 14:00 UTC,56.9,63.3,51.1,15.3,19.9,12.8,67
MedHab,Wilson,2026-05-08 15:00 UTC,57.6,65.8,50.9,16.5,22.9,12.6,66
MedHab,Wilson,2026-05-08 16:00 UTC,64.7,68.6,57.8,16.9,21.4,11.1,32
MedHab,Wilson,2026-05-08 17:00 UTC,58.2,65,52.3,17,20.2,13.8,28
MedHab,Wilson,2026-05-08 18:00 UTC,61,66.7,56.4,18.4,31.8,11.8,40
MedHab,Wilson,2026-05-08 19:00 UTC,57,60.3,54.4,15,19.9,11.9,66
MedHab,Wilson,2026-05-08 20:00 UTC,57.5,64.1,51.1,15,20.1,12.6,67
MedHab,Wilson,2026-05-08 21:00 UTC,57.6,63.7,52.4,15.7,21.3,12.3,65
MedHab,Wilson,2026-05-08 22:00 UTC,54,58.8,50.4,15.8,20.1,13.1,67
MedHab,Wilson,2026-05-08 23:00 UTC,55.9,61.5,49,17,23.3,13.9,66
MedHab,Wilson,2026-05-09 00:00 UTC,61,68.7,54.2,15.7,19.9,12.4,66
MedHab,Wilson,2026-05-09 01:00 UTC,60,65.9,55,16.5,26.3,12.8,66
MedHab,Wilson,2026-05-09 02:00 UTC,59.4,67.6,52.4,16.6,27.6,13.9,66
MedHab,Wilson,2026-05-09 03:00 UTC,56.9,62.6,50.7,17.9,31,13.3,64
MedHab,Wilson,2026-05-09 04:00 UTC,64,72.6,56.7,14.7,18.5,13,67
MedHab,Wilson,2026-05-09 05:00 UTC,62.2,72.3,55.8,14.3,20.4,13.2,66
MedHab,Wilson,2026-05-09 06:00 UTC,62.2,67.6,57.1,14.5,20.6,12.8,67
MedHab,Wilson,2026-05-09 07:00 UTC,57.8,63.9,53.9,14.9,23.5,12.2,66
MedHab,Wilson,2026-05-09 08:00 UTC,61.8,68.5,56.9,15.3,28,12,67
MedHab,Wilson,2026-05-09 09:00 UTC,64.7,71.6,58.9,14.3,20.7,11.7,48
MedHab,Wilson,2026-05-09 12:00 UTC,62.3,69.6,58,15.5,23.3,12.4,33
MedHab,Wilson,2026-05-09 13:00 UTC,58,64.1,54,14.8,21.7,11.6,67
MedHab,Wilson,2026-05-09 14:00 UTC,58.2,61.1,55.9,13.8,17.9,11.9,66
MedHab,Wilson,2026-05-09 15:00 UTC,60.9,64.2,56.5,14.8,26.2,12.3,67
MedHab,Wilson,2026-05-09 16:00 UTC,58.6,63.4,53.6,15.1,24,11.9,63
MedHab,Wilson,2026-05-09 17:00 UTC,52.1,58.4,47.5,14.9,17.7,12.6,67
MedHab,Wilson,2026-05-09 18:00 UTC,52.8,60.3,47.6,14.7,18.1,11.9,67
MedHab,Wilson,2026-05-09 19:00 UTC,59.5,68.8,53.7,14.5,20,12.2,64
MedHab,Wilson,2026-05-09 20:00 UTC,59.6,65.3,54.9,14.5,20.6,12.2,67
MedHab,Wilson,2026-05-09 21:00 UTC,59,65.7,54.7,16.2,28.2,12.5,67
MedHab,Wilson,2026-05-09 22:00 UTC,61.2,65.1,55.9,16.6,20,13.4,66
MedHab,Wilson,2026-05-09 23:00 UTC,55.6,61.5,51.1,16.2,21.7,12.7,66
MedHab,Wilson,2026-05-10 00:00 UTC,58.8,68.6,54.4,15.9,20.1,12.6,65
MedHab,Wilson,2026-05-10 01:00 UTC,50.7,62.6,45.9,15.2,17.8,13.3,66
MedHab,Wilson,2026-05-10 02:00 UTC,55.3,64.4,47.1,15.3,18.2,13.2,67
MedHab,Wilson,2026-05-10 03:00 UTC,61.9,69.1,54.8,14.3,17.2,12.9,67
MedHab,Wilson,2026-05-10 04:00 UTC,58.2,64.8,54.4,13.8,16.2,12.2,66
MedHab,Wilson,2026-05-10 05:00 UTC,59.3,65.8,55.7,13.5,17.8,11.8,65
MedHab,Wilson,2026-05-10 06:00 UTC,58.6,67.9,54.4,14.4,20,11.7,67
MedHab,Wilson,2026-05-10 07:00 UTC,60.3,67.1,56.2,14,17.9,11.7,64
MedHab,Wilson,2026-05-10 08:00 UTC,60,66.3,55.9,13,15.4,11,65
MedHab,Wilson,2026-05-10 09:00 UTC,62.5,67.5,58.1,14.1,18.2,12,64
MedHab,Wilson,2026-05-10 10:00 UTC,63.2,67.7,59.3,13.7,16,11.7,64
MedHab,Wilson,2026-05-10 11:00 UTC,58.3,62.3,54.6,13.9,16.7,12.2,65
MedHab,Wilson,2026-05-10 12:00 UTC,59.1,67.9,54.2,15.1,18.9,12.4,65
MedHab,Wilson,2026-05-10 13:00 UTC,57.6,66.6,53.7,15,19.3,9.6,62
MedHab,Wilson,2026-05-10 14:00 UTC,60.5,65.5,56.3,14.2,20.1,11.8,67
MedHab,Wilson,2026-05-10 15:00 UTC,63.1,67.3,55.8,14.9,19.8,12.1,67
MedHab,Wilson,2026-05-10 16:00 UTC,56.5,62.5,53.3,14.6,18,11.8,66
MedHab,Wilson,2026-05-10 17:00 UTC,58.4,63,53,16,19.9,12.8,66
MedHab,Wilson,2026-05-10 18:00 UTC,61.3,65.4,56,16.6,24.2,12.6,66
MedHab,Wilson,2026-05-10 19:00 UTC,57,67.3,50.8,16.8,21.1,14.3,66
MedHab,Wilson,2026-05-10 20:00 UTC,56.4,62.2,52.6,15.8,20.6,13.3,67
MedHab,Wilson,2026-05-10 21:00 UTC,56.7,61.1,53.4,16.2,20.3,12.2,67
MedHab,Wilson,2026-05-10 22:00 UTC,57,60.6,53,15.7,20,13,65
MedHab,Wilson,2026-05-10 23:00 UTC,60.6,68.2,54.9,17.3,28,12.4,66
MedHab,Wilson,2026-05-11 00:00 UTC,60.6,68.4,56.6,16.8,20.9,13.5,67
MedHab,Wilson,2026-05-11 01:00 UTC,58.9,66.5,55,16.4,20.1,13.6,67
MedHab,Wilson,2026-05-11 02:00 UTC,56.6,61.2,52.1,16.4,21,13.5,65
MedHab,Wilson,2026-05-11 03:00 UTC,57.1,62.8,52.1,14.8,17.2,12.1,66
MedHab,Wilson,2026-05-11 04:00 UTC,61.1,66.2,55.5,15.7,21.9,13.5,67
MedHab,Wilson,2026-05-11 05:00 UTC,63.9,69,59.4,15.7,26.8,12.9,66
MedHab,Wilson,2026-05-11 06:00 UTC,58.4,64.1,52.8,13.5,17,12.4,65
MedHab,Wilson,2026-05-11 07:00 UTC,60.9,66.3,57.8,14,22.1,11.7,66
MedHab,Wilson,2026-05-11 08:00 UTC,63.2,69.3,58.2,13,16.6,11.7,66
MedHab,Wilson,2026-05-11 09:00 UTC,64,72.5,58.6,14.3,21.8,10.9,66
MedHab,Wilson,2026-05-11 10:00 UTC,60.6,67.3,55.5,13.9,17.8,11.4,67
MedHab,Wilson,2026-05-11 11:00 UTC,58.3,66.8,53.4,13.4,19.2,11.7,66
MedHab,Wilson,2026-05-11 12:00 UTC,57,64.9,49.4,14,19.5,11.1,66
MedHab,Wilson,2026-05-11 13:00 UTC,55.6,61.7,51.1,14.8,20.5,12,66
MedHab,Wilson,2026-05-11 14:00 UTC,54.6,61.1,51.7,14.6,21.5,11.7,64
MedHab,Wilson,2026-05-11 15:00 UTC,60.5,65.5,51.2,14.3,17.3,12.3,62
